ScanID,EchoTime,RepetitionTime,InversionTime
sub-OAS30986_ses-d1188_T2w,0.455,3.2,
sub-OAS31405_sess-d0149_T1w,0.00295,2.3,0.9
sub-OAS31405_sess-d0149_FLAIR,0.091,9.0,2.5
sub-OAS30204_ses-d0033_T2w,0.454,3.2,
sub-OAS30204_ses-d0033_FLAIR,0.091,9.0,2.5
sub-OAS30204_ses-d0033_run-02_T1w,0.00213,2.4,1.0
sub-OAS31168_ses-d2526_T1w,0.00316,2.4,1.0
sub-OAS31168_ses-d2526_T2w,0.455,3.2,
sub-OAS30580_ses-d1531_T1w,0.00295,2.3,0.9
sub-OAS30580_ses-d1531_FLAIR,0.091,9.0,2.5
sub-OAS30983_ses-d0265_T2w,0.455,3.2,
sub-OAS30983_ses-d0265_run-02_T1w,0.00308,2.4,1.0
sub-OAS30723_ses-d2568_FLAIR,0.091,9.0,2.5
sub-OAS30723_ses-d2568_run-02_T1w,0.00295,2.3,0.9
sub-OAS30129_sess-d1271_T1w,0.00295,2.3,0.9
sub-OAS30129_sess-d1271_FLAIR,0.091,9.0,2.5
sub-OAS30387_ses-d3401_T1w,0.00295,2.3,0.9
sub-OAS30387_ses-d3401_FLAIR,0.091,9.0,2.5
sub-OAS31040_sess-d1326_T2w,0.564,3.2,
sub-OAS31040_sess-d1326_FLAIR,0.091,9.0,
sub-OAS31040_sess-d1326_T1w,0.00295,2.3,
sub-OAS30750_sess-d3754_FLAIR,0.091,9.0,2.5
sub-OAS30750_sess-d3754_T1w,0.00295,2.3,0.9
sub-OAS30026_ses-d0048_T2w,0.455,3.2,
sub-OAS30026_ses-d0048_T1w,0.00316,2.4,1.0
sub-OAS30328_ses-d0470_T1w,0.00295,2.3,0.9
sub-OAS30328_ses-d0470_FLAIR,0.091,9.0,2.5
sub-OAS30681_ses-d0154_FLAIR,0.091,9.0,2.5
sub-OAS30681_ses-d0154_T1w,0.00295,2.3,0.9
sub-OAS31472_sess-d0045_T1w,0.00295,2.3,
sub-OAS31472_sess-d0045_FLAIR,0.094,9.0,
sub-OAS30854_ses-d2339_T1w,0.00316,2.4,1.0
sub-OAS30854_ses-d2339_T2w,0.455,3.2,
sub-OAS30273_ses-d0077_T1w,0.00393,1.9,1.1
sub-OAS30245_sess-d1548_run-02_T1w,0.00316,2.4,1.0
sub-OAS30245_sess-d1548_FLAIR,0.076,9.0,2.5
sub-OAS30245_sess-d1548_T2w,0.455,3.2,
sub-OAS30266_ses-d0486_T1w,0.00316,2.4,1.0
sub-OAS30266_ses-d0486_FLAIR,0.076,9.0,2.5
sub-OAS30266_ses-d0486_T2w,0.455,3.2,
sub-OAS31226_sess-d0063_FLAIR,0.091,9.0,2.5
sub-OAS31226_sess-d0063_T1w,0.00295,2.3,0.9
sub-OAS31172_ses-d1717_T1w,0.00316,2.4,1.0
sub-OAS31172_ses-d1717_T2w,0.455,3.2,
sub-OAS30956_ses-d0082_T1w,0.00393,1.9,1.1
sub-OAS31373_sess-d0134_T1w,0.00295,2.3,0.9
sub-OAS30297_sess-d2331_FLAIR,0.076,9.0,2.5
sub-OAS30297_sess-d2331_T2w,0.455,3.2,
sub-OAS30297_sess-d2331_run-02_T1w,0.00316,2.4,1.0
sub-OAS31014_ses-d1363_T2w,0.455,3.2,
sub-OAS31014_ses-d1363_run-02_T1w,0.00316,2.4,1.0
sub-OAS31103_ses-d3821_T1w,0.00316,2.4,1.0
sub-OAS31103_ses-d3821_T2w,0.455,3.2,
sub-OAS30711_ses-d2521_FLAIR,0.076,9.0,2.5
sub-OAS30711_ses-d2521_T1w,0.00316,2.4,1.0
sub-OAS30711_ses-d2521_T2w,0.455,3.2,
sub-OAS30272_ses-d3087_FLAIR,0.091,9.0,2.5
sub-OAS30272_ses-d3087_T1w,0.00295,2.3,0.9
sub-OAS30713_ses-d2308_T2w,0.455,3.2,
sub-OAS30713_ses-d2308_FLAIR,0.076,9.0,2.5
sub-OAS30713_ses-d2308_T1w,0.00316,2.4,1.0
sub-OAS30828_ses-d1736_run-02_T1w,0.00308,2.4,1.0
sub-OAS30828_ses-d1736_T2w,0.455,3.2,
sub-OAS30938_ses-d1242_FLAIR,0.091,9.0,2.5
sub-OAS30938_ses-d1242_T1w,0.00295,2.3,0.9
sub-OAS30739_sess-d1394_FLAIR,0.091,9.0,2.5
sub-OAS30739_sess-d1394_T1w,0.00295,2.3,0.9
sub-OAS30748_ses-d3268_T1w,0.00295,2.3,0.9
sub-OAS30748_ses-d3268_FLAIR,0.091,9.0,2.5
sub-OAS31232_sess-d0124_FLAIR,0.091,9.0,2.5
sub-OAS31232_sess-d0124_T1w,0.00295,2.3,0.9
sub-OAS31018_sess-d2398_T1w,0.00275,2.4,
sub-OAS30956_ses-d2573_T2w,0.455,3.2,
sub-OAS30956_ses-d2573_FLAIR,0.076,9.0,2.5
sub-OAS30956_ses-d2573_T1w,0.00316,2.4,1.0
sub-OAS30367_ses-d3394_FLAIR,0.076,9.0,2.5
sub-OAS30367_ses-d3394_T1w,0.00316,2.4,1.0
sub-OAS30367_ses-d3394_T2w,0.455,3.2,
sub-OAS30438_sess-d3254_T1w,0.00295,2.3,
sub-OAS30438_sess-d3254_FLAIR,0.091,9.0,
sub-OAS30438_sess-d3254_T2w,0.564,3.2,
sub-OAS31179_sess-d0180_FLAIR,0.091,9.0,2.5
sub-OAS31179_sess-d0180_T1w,0.00295,2.3,0.9
sub-OAS30335_ses-d0109_T1w,0.00393,1.9,1.1
sub-OAS30794_ses-d4550_T2w,0.455,3.2,
sub-OAS30794_ses-d4550_T1w,0.00316,2.4,1.0
sub-OAS30794_ses-d3513_T1w,0.00316,2.4,1.0
sub-OAS30794_ses-d3513_T2w,0.455,3.2,
sub-OAS30813_ses-d0138_T1w,0.00295,2.3,0.9
sub-OAS30813_ses-d0138_FLAIR,0.091,9.0,2.5
sub-OAS30359_ses-d0069_run-02_T1w,0.00316,2.4,1.0
sub-OAS30359_ses-d0069_T2w,0.455,3.2,
sub-OAS31164_ses-d1678_T1w,0.00316,2.4,1.0
sub-OAS31164_ses-d1678_T2w,0.455,3.2,
sub-OAS30052_ses-d2737_FLAIR,0.091,9.0,2.5
sub-OAS30052_ses-d2737_run-02_T1w,0.00295,2.3,0.9
sub-OAS30835_ses-d0709_run-02_T1w,0.00316,2.4,1.0
sub-OAS30835_ses-d0709_T2w,0.455,3.2,
sub-OAS30242_ses-d0137_T2w,0.455,3.2,
sub-OAS30242_ses-d0137_FLAIR,0.076,9.0,2.5
sub-OAS30242_ses-d0137_T1w,0.00316,2.4,1.0
sub-OAS31001_ses-d0064_T1w,0.00393,1.9,1.1
sub-OAS31085_ses-d0112_run-02_T1w,0.00308,2.4,1.0
sub-OAS31085_ses-d0112_T2w,0.455,3.2,
sub-OAS30755_ses-d2442_T1w,0.00213,2.4,1.0
sub-OAS30818_ses-d1228_FLAIR,0.091,9.0,2.5
sub-OAS30818_ses-d1228_run-02_T1w,0.00213,2.4,1.0
sub-OAS30818_ses-d1228_T2w,0.454,3.2,
sub-OAS31071_sess-d0978_T1w,0.00295,2.3,0.9
sub-OAS31071_sess-d0978_FLAIR,0.091,9.0,2.5
sub-OAS31457_sess-d0113_FLAIR,0.091,9.0,2.5
sub-OAS31457_sess-d0113_T1w,0.00295,2.3,0.9
sub-OAS30733_ses-d4997_FLAIR,0.091,9.0,2.5
sub-OAS30733_ses-d4997_T1w,0.00295,2.3,0.9
sub-OAS31270_sess-d0161_FLAIR,0.091,9.0,2.5
sub-OAS31270_sess-d0161_T1w,0.00295,2.3,0.9
sub-OAS30027_ses-d1300_T2w,0.455,3.2,
sub-OAS30027_ses-d1300_FLAIR,0.076,9.0,2.5
sub-OAS30027_ses-d1300_run-02_T1w,0.00316,2.4,1.0
sub-OAS30981_ses-d0061_T2w,0.455,3.2,
sub-OAS30981_ses-d0061_T1w,0.00316,2.4,1.0
sub-OAS31056_ses-d1912_FLAIR,0.091,9.0,2.5
sub-OAS31056_ses-d1912_T1w,0.00295,2.3,0.9
sub-OAS30605_ses-d0063_T2w,0.455,3.2,
sub-OAS30605_ses-d0063_run-02_T1w,0.00316,2.4,1.0
sub-OAS31368_sess-d0057_FLAIR,0.094,9.0,
sub-OAS31368_sess-d0057_run-02_T1w,0.00295,2.3,
sub-OAS30292_ses-d0165_run-02_T1w,0.00316,2.4,1.0
sub-OAS30292_ses-d0165_T2w,0.455,3.2,
sub-OAS30449_ses-d0620_run-02_T1w,0.00316,2.4,1.0
sub-OAS30449_ses-d0620_T2w,0.455,3.2,
sub-OAS30333_ses-d2005_T1w,0.00295,2.3,0.9
sub-OAS30333_ses-d2005_FLAIR,0.091,9.0,2.5
sub-OAS30624_ses-d0035_T2w,0.455,3.2,
sub-OAS30624_ses-d0035_run-02_T1w,0.00316,2.4,1.0
sub-OAS31150_sess-d2604_T1w,0.00295,2.3,0.9
sub-OAS31150_sess-d2604_FLAIR,0.091,9.0,2.5
sub-OAS31064_ses-d3439_T2w,0.455,3.2,
sub-OAS31064_ses-d3439_T1w,0.00316,2.4,1.0
sub-OAS30502_ses-d0395_T2w,0.455,3.2,
sub-OAS30502_ses-d0395_T1w,0.00316,2.4,1.0
sub-OAS30328_ses-d0105_T2w,0.455,3.2,
sub-OAS30328_ses-d0105_T1w,0.00316,2.4,1.0
sub-OAS30933_sess-d3788_run-02_T1w,0.00295,2.3,0.9
sub-OAS30588_sess-d4795_T1w,0.00295,2.3,0.9
sub-OAS30588_sess-d4795_FLAIR,0.091,9.0,2.5
sub-OAS30256_ses-d1284_T2w,0.455,3.2,
sub-OAS30256_ses-d1284_run-02_T1w,0.00316,2.4,1.0
sub-OAS30001_sess-d4467_FLAIR,0.091,9.0,
sub-OAS30001_sess-d4467_T1w,0.00295,2.3,
sub-OAS30001_sess-d4467_T2w,0.564,3.2,
sub-OAS30350_ses-d1201_FLAIR,0.091,9.0,2.5
sub-OAS30350_ses-d1201_T1w,0.00295,2.3,0.9
sub-OAS30119_ses-d3260_T2w,0.455,3.2,
sub-OAS30119_ses-d3260_run-02_T1w,0.00316,2.4,1.0
sub-OAS30006_sess-d4440_T2w,0.564,3.2,
sub-OAS30006_sess-d4440_T1w,0.00295,2.3,
sub-OAS30006_sess-d4440_FLAIR,0.091,9.0,
sub-OAS31107_ses-d0912_T1w,0.00316,2.4,1.0
sub-OAS31107_ses-d0912_T2w,0.455,3.2,
sub-OAS30127_ses-d0098_T1w,0.00316,2.4,1.0
sub-OAS30127_ses-d0098_T2w,0.455,3.2,
sub-OAS30262_sess-d2666_T1w,0.00275,2.4,
sub-OAS30189_ses-d0072_FLAIR,0.076,9.0,2.5
sub-OAS30189_ses-d0072_T1w,0.00316,2.4,1.0
sub-OAS30519_ses-d0080_FLAIR,0.091,9.0,2.5
sub-OAS30519_ses-d0080_T1w,0.00295,2.3,0.9
sub-OAS30464_ses-d0951_T2w,0.455,3.2,
sub-OAS30464_ses-d0951_run-02_T1w,0.00316,2.4,1.0
sub-OAS30876_sess-d4592_FLAIR,0.091,9.0,2.5
sub-OAS30876_sess-d4592_T1w,0.00295,2.3,0.9
sub-OAS30083_ses-d2882_T1w,0.00295,2.3,0.9
sub-OAS30083_ses-d2882_FLAIR,0.091,9.0,2.5
sub-OAS31105_ses-d1017_run-02_T1w,0.00316,2.4,1.0
sub-OAS31105_ses-d1017_T2w,0.455,3.2,
sub-OAS31118_sess-d3618_run-02_FLAIR,0.091,9.0,2.5
sub-OAS31118_sess-d3618_T1w,0.00295,2.3,0.9
sub-OAS30109_ses-d0997_T2w,0.455,3.2,
sub-OAS30109_ses-d0997_run-02_T1w,0.00316,2.4,1.0
sub-OAS30360_sess-d1407_FLAIR,0.394,5.0,
sub-OAS30360_sess-d1407_T2w,0.567,3.2,
sub-OAS30360_sess-d1407_T1w,0.00275,2.4,
sub-OAS30933_sess-d3460_T1w,0.00295,2.3,0.9
sub-OAS30933_sess-d3460_FLAIR,0.091,9.0,2.5
sub-OAS31147_ses-d0147_T1w,0.00316,2.4,1.0
sub-OAS31147_ses-d0147_FLAIR,0.076,9.0,2.5
sub-OAS31147_ses-d0147_T2w,0.455,3.2,
sub-OAS30240_sess-d5621_T2w,0.564,3.2,
sub-OAS30240_sess-d5621_FLAIR,0.091,9.0,
sub-OAS30240_sess-d5621_T1w,0.00295,2.3,
sub-OAS30492_ses-d0090_FLAIR,0.076,9.0,2.5
sub-OAS30492_ses-d0090_T2w,0.455,3.2,
sub-OAS30492_ses-d0090_T1w,0.00316,2.4,1.0
sub-OAS30035_ses-d2218_T2w,0.455,3.2,
sub-OAS30035_ses-d2218_run-02_T1w,0.00316,2.4,1.0
sub-OAS30149_ses-d0051_T1w,0.00316,2.4,1.0
sub-OAS30149_ses-d0051_T2w,0.455,3.2,
sub-OAS30893_ses-d0053_T2w,0.455,3.2,
sub-OAS30893_ses-d0053_run-02_T1w,0.00316,2.4,1.0
sub-OAS30499_ses-d1164_T2w,0.455,3.2,
sub-OAS30499_ses-d1164_T1w,0.00316,2.4,1.0
sub-OAS30499_ses-d1164_FLAIR,0.076,9.0,2.5
sub-OAS31427_sess-d0063_FLAIR,0.091,9.0,2.5
sub-OAS31427_sess-d0063_T1w,0.00295,2.3,0.9
sub-OAS30112_ses-d1196_FLAIR,0.091,9.0,2.5
sub-OAS30112_ses-d1196_T1w,0.00295,2.3,0.9
sub-OAS30535_sess-d2624_T1w,0.00295,2.3,0.9
sub-OAS30535_sess-d2624_FLAIR,0.091,9.0,2.5
sub-OAS30135_ses-d1000_run-02_T1w,0.00316,2.4,1.0
sub-OAS30135_ses-d1000_T2w,0.455,3.2,
sub-OAS31072_ses-d4621_T1w,0.00295,2.3,0.9
sub-OAS31072_ses-d4621_FLAIR,0.091,9.0,2.5
sub-OAS30331_ses-d2824_run-02_T1w,0.00316,2.4,1.0
sub-OAS30331_ses-d2824_T2w,0.455,3.2,
sub-OAS30621_ses-d0452_T2w,0.455,3.2,
sub-OAS30621_ses-d0452_run-02_T1w,0.00316,2.4,1.0
sub-OAS30543_ses-d0185_T2w,0.455,3.2,
sub-OAS30543_ses-d0185_T1w,0.00316,2.4,1.0
sub-OAS31066_ses-d0077_T2w,0.455,3.2,
sub-OAS31066_ses-d0077_run-02_T1w,0.00316,2.4,1.0
sub-OAS30147_ses-d0048_T2w,0.455,3.2,
sub-OAS30147_ses-d0048_T1w,0.00316,2.4,1.0
sub-OAS30572_ses-d0064_T1w,0.00295,2.3,0.9
sub-OAS30572_ses-d0064_FLAIR,0.091,9.0,2.5
sub-OAS30276_ses-d3217_FLAIR,0.076,9.0,2.5
sub-OAS30276_ses-d3217_T1w,0.00316,2.4,1.0
sub-OAS30276_ses-d3217_T2w,0.455,3.2,
sub-OAS30001_ses-d2430_FLAIR,0.091,9.0,2.5
sub-OAS30001_ses-d2430_T1w,0.00295,2.3,0.9
sub-OAS30542_ses-d3116_T1w,0.00295,2.3,0.9
sub-OAS30542_ses-d3116_FLAIR,0.091,9.0,2.5
sub-OAS30769_ses-d1554_FLAIR,0.091,9.0,2.5
sub-OAS30769_ses-d1554_T1w,0.00295,2.3,0.9
sub-OAS31193_sess-d0275_FLAIR,0.091,9.0,2.5
sub-OAS31193_sess-d0275_T1w,0.00295,2.3,0.9
sub-OAS31193_sess-d0275_T2w,0.564,3.2,
sub-OAS30253_ses-d3490_FLAIR,0.076,9.0,2.5
sub-OAS30253_ses-d3490_T1w,0.00316,2.4,1.0
sub-OAS30253_ses-d3490_T2w,0.455,3.2,
sub-OAS30963_ses-d3464_T2w,0.455,3.2,
sub-OAS30963_ses-d3464_T1w,0.00316,2.4,1.0
sub-OAS30963_ses-d3464_FLAIR,0.076,9.0,2.5
sub-OAS30484_ses-d0069_FLAIR,0.091,9.0,2.5
sub-OAS30484_ses-d0069_T2w,0.454,3.2,
sub-OAS30484_ses-d0069_run-02_T1w,0.00213,2.4,1.0
sub-OAS30093_ses-d0056_FLAIR,0.091,9.0,2.5
sub-OAS30093_ses-d0056_T1w,0.00295,2.3,0.9
sub-OAS30313_ses-d0048_T2w,0.455,3.2,
sub-OAS30313_ses-d0048_T1w,0.00316,2.4,1.0
sub-OAS30182_ses-d0101_T1w,0.00295,2.3,0.9
sub-OAS30182_ses-d0101_FLAIR,0.091,9.0,2.5
sub-OAS30125_ses-d0201_run-02_T1w,0.00316,2.4,1.0
sub-OAS30125_ses-d0201_T2w,0.455,3.2,
sub-OAS30620_ses-d2211_FLAIR,0.091,9.0,2.5
sub-OAS30620_ses-d2211_T1w,0.00295,2.3,0.9
sub-OAS30775_ses-d2381_T2w,0.455,3.2,
sub-OAS30775_ses-d2381_T1w,0.00316,2.4,1.0
sub-OAS31215_sess-d0063_FLAIR,0.091,9.0,
sub-OAS31215_sess-d0063_T2w,0.564,3.2,
sub-OAS31215_sess-d0063_T1w,0.00295,2.3,
sub-OAS31300_sess-d0212_T1w,0.00295,2.3,0.9
sub-OAS31300_sess-d0212_FLAIR,0.091,9.0,2.5
sub-OAS30581_ses-d3917_T1w,0.00316,2.4,1.0
sub-OAS30581_ses-d3917_T2w,0.455,3.2,
sub-OAS30581_ses-d3917_FLAIR,0.076,9.0,2.5
sub-OAS30688_sess-d3465_FLAIR,0.091,9.0,2.5
sub-OAS30688_sess-d3465_T1w,0.00295,2.3,0.9
sub-OAS30710_ses-d2323_T2w,0.455,3.2,
sub-OAS30710_ses-d2323_FLAIR,0.076,9.0,2.5
sub-OAS30710_ses-d2323_T1w,0.00316,2.4,1.0
sub-OAS30309_ses-d0094_T2w,0.455,3.2,
sub-OAS30309_ses-d0094_T1w,0.00316,2.4,1.0
sub-OAS30113_sess-d5592_T1w,0.00295,2.3,
sub-OAS31020_ses-d0537_T1w,0.00313,2.4,1.0
sub-OAS30921_ses-d2464_run-02_T1w,0.00213,2.4,1.0
sub-OAS30921_ses-d2464_FLAIR,0.091,9.0,2.5
sub-OAS30921_ses-d2464_T2w,0.454,3.2,
sub-OAS31236_sess-d0048_T1w,0.00295,2.3,0.9
sub-OAS31236_sess-d0048_FLAIR,0.091,9.0,2.5
sub-OAS30368_ses-d0056_T2w,0.455,3.2,
sub-OAS30368_ses-d0056_run-02_T1w,0.00316,2.4,1.0
sub-OAS30146_ses-d0272_run-02_T1w,0.00316,2.4,1.0
sub-OAS30146_ses-d0272_T2w,0.455,3.2,
sub-OAS30993_ses-d0059_T1w,0.00316,2.4,1.0
sub-OAS30993_ses-d0059_T2w,0.455,3.2,
sub-OAS31362_sess-d0355_T1w,0.00295,2.3,
sub-OAS31189_sess-d0112_FLAIR,0.091,9.0,2.5
sub-OAS31189_sess-d0112_T1w,0.00295,2.3,0.9
sub-OAS30378_ses-d0204_run-02_T1w,0.00316,2.4,1.0
sub-OAS30378_ses-d0204_T2w,0.455,3.2,
sub-OAS31083_ses-d1232_FLAIR,0.076,9.0,2.5
sub-OAS31083_ses-d1232_T1w,0.00316,2.4,1.0
sub-OAS31083_ses-d1232_T2w,0.455,3.2,
sub-OAS31309_sess-d0173_T1w,0.00295,2.3,0.9
sub-OAS31309_sess-d0173_FLAIR,0.091,9.0,2.5
sub-OAS30163_ses-d0091_run-02_T1w,0.00316,2.4,1.0
sub-OAS30163_ses-d0091_T2w,0.455,3.2,
sub-OAS30206_ses-d1036_T2w,0.455,3.2,
sub-OAS30206_ses-d1036_run-02_T1w,0.00316,2.4,1.0
sub-OAS30643_sess-d3301_run-02_T1w,0.00295,2.3,0.9
sub-OAS30643_sess-d3301_run-02_FLAIR,0.091,9.0,2.5
sub-OAS30643_sess-d3301_run-02_T2w,0.564,3.2,
sub-OAS30110_ses-d0155_run-02_T1w,0.00316,2.4,1.0
sub-OAS30110_ses-d0155_T2w,0.455,3.2,
sub-OAS31261_sess-d0095_T2w,0.566,3.2,
sub-OAS31261_sess-d0095_FLAIR,0.094,9.0,
sub-OAS31261_sess-d0095_T1w,0.00295,2.3,
sub-OAS30973_sess-d1318_FLAIR,0.091,9.0,2.5
sub-OAS30973_sess-d1318_T1w,0.00295,2.3,0.9
sub-OAS30858_ses-d2100_FLAIR,0.091,9.0,2.5
sub-OAS30858_ses-d2100_T1w,0.00295,2.3,0.9
sub-OAS30197_ses-d0115_FLAIR,0.091,9.0,2.5
sub-OAS30197_ses-d0115_T1w,0.00295,2.3,0.9
sub-OAS30586_ses-d1149_FLAIR,0.091,9.0,2.5
sub-OAS30586_ses-d1149_T1w,0.00295,2.3,0.9
sub-OAS30253_ses-d2541_FLAIR,0.076,9.0,2.5
sub-OAS30253_ses-d2541_T2w,0.455,3.2,
sub-OAS30253_ses-d2541_run-02_T1w,0.00316,2.4,1.0
sub-OAS30421_ses-d2605_run-02_T1w,0.00316,2.4,1.0
sub-OAS30421_ses-d2605_T2w,0.455,3.2,
sub-OAS30182_ses-d1397_T1w,0.00295,2.3,0.9
sub-OAS30182_ses-d1397_FLAIR,0.091,9.0,2.5
sub-OAS30731_ses-d2254_T2w,0.455,3.2,
sub-OAS30731_ses-d2254_T1w,0.00316,2.4,1.0
sub-OAS30754_sess-d0019_FLAIR,0.076,9.0,2.5
sub-OAS30754_sess-d0019_T2w,0.455,3.2,
sub-OAS30754_sess-d0019_run-02_T1w,0.00316,2.4,1.0
sub-OAS30946_ses-d0671_T1w,0.00393,1.9,1.1
sub-OAS30547_ses-d0459_T2w,0.455,3.2,
sub-OAS30547_ses-d0459_T1w,0.00316,2.4,1.0
sub-OAS30876_ses-d2447_FLAIR,0.076,9.0,2.5
sub-OAS30876_ses-d2447_T2w,0.455,3.2,
sub-OAS30876_ses-d2447_T1w,0.00316,2.4,1.0
sub-OAS30720_ses-d1570_T2w,0.455,3.2,
sub-OAS30720_ses-d1570_run-02_T1w,0.00316,2.4,1.0
sub-OAS30715_ses-d0061_T1w,0.00295,2.3,0.9
sub-OAS30715_ses-d0061_FLAIR,0.091,9.0,2.5
sub-OAS30832_ses-d1203_T2w,0.455,3.2,
sub-OAS30832_ses-d1203_FLAIR,0.076,9.0,2.5
sub-OAS30832_ses-d1203_run-02_T1w,0.00316,2.4,1.0
sub-OAS31031_ses-d4072_T1w,0.00295,2.3,0.9
sub-OAS31031_ses-d4072_FLAIR,0.091,9.0,2.5
sub-OAS31104_ses-d2333_T1w,0.00316,2.4,1.0
sub-OAS31104_ses-d2333_T2w,0.455,3.2,
sub-OAS30537_ses-d1414_FLAIR,0.091,9.0,2.5
sub-OAS30537_ses-d1414_T1w,0.00295,2.3,0.9
sub-OAS31348_sess-d0164_T1w,0.00295,2.3,0.9
sub-OAS31348_sess-d0164_run-02_FLAIR,0.091,9.0,2.5
sub-OAS30029_ses-d0131_T2w,0.455,3.2,
sub-OAS30029_ses-d0131_T1w,0.00316,2.4,1.0
sub-OAS30449_ses-d0000_run-02_T1w,0.00316,2.4,1.0
sub-OAS30449_ses-d0000_T2w,0.455,3.2,
sub-OAS30168_ses-d0059_run-02_T1w,0.00316,2.4,1.0
sub-OAS30168_ses-d0059_T2w,0.455,3.2,
sub-OAS30719_ses-d1166_run-02_T1w,0.00316,2.4,1.0
sub-OAS30719_ses-d1166_T2w,0.455,3.2,
sub-OAS31159_ses-d1019_T1w,0.00316,2.4,1.0
sub-OAS31159_ses-d1019_T2w,0.455,3.2,
sub-OAS31043_ses-d1731_T2w,0.455,3.2,
sub-OAS31043_ses-d1731_T1w,0.00316,2.4,1.0
sub-OAS30304_ses-d0027_FLAIR,0.091,9.0,2.5
sub-OAS30304_ses-d0027_T1w,0.00295,2.3,0.9
sub-OAS30516_ses-d2706_T1w,0.00316,2.4,1.0
sub-OAS30516_ses-d2706_T2w,0.455,3.2,
sub-OAS30549_ses-d1244_run-02_T1w,0.00316,2.4,1.0
sub-OAS30549_ses-d1244_T2w,0.455,3.2,
sub-OAS30823_ses-d0849_run-02_T1w,0.00316,2.4,1.0
sub-OAS30823_ses-d0849_T2w,0.455,3.2,
sub-OAS30725_ses-d2456_T1w,0.00295,2.3,0.9
sub-OAS30725_ses-d2456_FLAIR,0.091,9.0,2.5
sub-OAS31435_sess-d0071_T1w,0.00295,2.3,0.9
sub-OAS31435_sess-d0071_FLAIR,0.091,9.0,2.5
sub-OAS31094_ses-d0103_T2w,0.455,3.2,
sub-OAS31094_ses-d0103_run-02_T1w,0.00316,2.4,1.0
sub-OAS30308_ses-d0004_T2w,0.455,3.2,
sub-OAS30308_ses-d0004_run-02_T1w,0.00316,2.4,1.0
sub-OAS30126_ses-d1105_T2w,0.455,3.2,
sub-OAS30126_ses-d1105_run-02_T1w,0.00316,2.4,1.0
sub-OAS30060_ses-d0074_run-02_T1w,0.00316,2.4,1.0
sub-OAS30060_ses-d0074_T2w,0.455,3.2,
sub-OAS30921_ses-d3232_FLAIR,0.091,9.0,2.5
sub-OAS30921_ses-d3232_T1w,0.00295,2.3,0.9
sub-OAS30683_ses-d1337_T2w,0.455,3.2,
sub-OAS30683_ses-d1337_FLAIR,0.076,9.0,2.5
sub-OAS30683_ses-d1337_T1w,0.00316,2.4,1.0
sub-OAS30395_ses-d1241_FLAIR,0.091,9.0,2.5
sub-OAS30395_ses-d1241_T1w,0.00295,2.3,0.9
sub-OAS31442_sess-d0084_FLAIR,0.091,9.0,2.5
sub-OAS31442_sess-d0084_T1w,0.00295,2.3,0.9
sub-OAS31234_sess-d0209_run-02_FLAIR,0.091,9.0,2.5
sub-OAS31234_sess-d0209_T1w,0.00295,2.3,0.9
sub-OAS31192_sess-d0036_FLAIR,0.094,9.0,
sub-OAS31192_sess-d0036_T2w,0.566,3.2,
sub-OAS31192_sess-d0036_T1w,0.00295,2.3,
sub-OAS30950_ses-d0063_T1w,0.00295,2.3,0.9
sub-OAS30950_ses-d0063_FLAIR,0.091,9.0,2.5
sub-OAS30246_ses-d0746_run-02_T1w,0.00316,2.4,1.0
sub-OAS30246_ses-d0746_T2w,0.455,3.2,
sub-OAS31349_sess-d0048_T1w,0.00295,2.3,0.9
sub-OAS31349_sess-d0048_FLAIR,0.091,9.0,2.5
sub-OAS30759_sess-d1442_FLAIR,0.091,9.0,2.5
sub-OAS30759_sess-d1442_T1w,0.00295,2.3,0.9
sub-OAS30117_ses-d2034_T2w,0.455,3.2,
sub-OAS30117_ses-d2034_run-02_T1w,0.00316,2.4,1.0
sub-OAS30502_sess-d2228_FLAIR,0.091,9.0,2.5
sub-OAS30502_sess-d2228_T1w,0.00295,2.3,0.9
sub-OAS30028_ses-d0043_T2w,0.455,3.2,
sub-OAS30028_ses-d0043_run-02_T1w,0.00316,2.4,1.0
sub-OAS30644_ses-d0136_FLAIR,0.091,9.0,2.5
sub-OAS30644_ses-d0136_T1w,0.00295,2.3,0.9
sub-OAS31294_sess-d0021_T1w,0.00295,2.3,
sub-OAS31294_sess-d0021_T2w,0.566,3.2,
sub-OAS31294_sess-d0021_FLAIR,0.094,9.0,
sub-OAS30569_ses-d4070_T2w,0.455,3.2,
sub-OAS30569_ses-d4070_run-02_T1w,0.00316,2.4,1.0
sub-OAS30484_ses-d0056_FLAIR,0.091,9.0,2.5
sub-OAS30484_ses-d0056_T2w,0.454,3.2,
sub-OAS30484_ses-d0056_run-02_T1w,0.00213,2.4,1.0
sub-OAS30119_ses-d3722_T2w,0.455,3.2,
sub-OAS30119_ses-d3722_T1w,0.00316,2.4,1.0
sub-OAS30217_ses-d0077_T1w,0.00295,2.3,0.9
sub-OAS30217_ses-d0077_FLAIR,0.091,9.0,2.5
sub-OAS30499_sess-d3468_FLAIR,0.091,9.0,2.5
sub-OAS30499_sess-d3468_T1w,0.00295,2.3,0.9
sub-OAS30071_ses-d0018_FLAIR,0.091,9.0,2.5
sub-OAS30071_ses-d0018_T1w,0.00295,2.3,0.9
sub-OAS30131_ses-d1901_run-02_T1w,0.00316,2.4,1.0
sub-OAS30131_ses-d1901_T2w,0.455,3.2,
